,Area,Mean,Min,Max,X,Y,Slice,Counter,Count
1231,0,80,80,80,4,4,247,0,1295
1232,0,77,77,77,10,1,247,0,1295
1233,0,80,80,80,5,12,247,0,1295
1234,0,78,78,78,10,9,247,0,1295
1235,0,78,78,78,16,6,247,0,1295
1236,0,109,109,109,136.667,386.667,248,0,1295
1237,0,1,1,1,163,368,248,0,1295
1238,0,2,2,2,223,367,248,0,1295
1239,0,101,101,101,298,412,248,0,1295
1240,0,127,127,127,173,391,248,0,1295
1241,0,101,101,101,88.667,475.333,249,0,1295
1242,0,96,96,96,97.333,434.667,249,0,1295
1243,0,3,3,3,139.333,406,249,0,1295
1244,0,70,70,70,218,337.333,249,0,1295
1245,0,132,132,132,127.333,451.333,249,0,1295
1246,0,132,132,132,210.667,465.333,250,0,1295
1247,0,104,104,104,184.667,433.333,250,0,1295
1248,0,8,8,8,194,372,250,0,1295
1249,0,145,145,145,238.667,287.333,250,0,1295
1250,0,132,132,132,216,422,250,0,1295
1251,0,133,133,133,238,466,251,0,1295
1252,0,60,60,60,204.667,440.667,251,0,1295
1253,0,10,10,10,198.667,372.667,251,0,1295
1254,0,118,118,118,211.333,292,251,0,1295
1255,0,103,103,103,233.333,424,251,0,1295
1256,0,88,88,88,245.333,460.667,252,0,1295
1257,0,81,81,81,212.667,441.333,252,0,1295
1258,0,4,4,4,198.667,365.333,252,0,1295
1259,0,144,144,144,221.333,295.333,252,0,1295
1260,0,97,97,97,237.333,421.333,252,0,1295
1261,0,98,98,98,428.667,128,253,0,1295
1262,0,157,157,157,453.333,157.333,253,0,1295
1263,0,13,13,13,443.333,226.667,253,0,1295
1264,0,115,115,115,432,305.333,253,0,1295
1265,0,114,114,114,422.667,169.333,253,0,1295
1266,0,79,79,79,322,95.333,254,0,1295
1267,0,100,100,100,360,106.667,254,0,1295
1268,0,12,12,12,401.333,142.667,254,0,1295
1269,0,105,105,105,469.333,194,254,0,1295
1270,0,139,139,139,340.667,132.667,254,0,1295
1271,0,110,110,110,65.333,90.667,255,0,1295
1272,0,85,85,85,97.333,106.667,255,0,1295
1273,0,10,10,10,84.667,171.333,255,0,1295
1274,0,82,82,82,50.667,233.333,255,0,1295
1275,0,111,111,111,64.667,117.333,255,0,1295
1276,0,136,136,136,455.333,109.333,256,0,1295
1277,0,137,137,137,425.333,141.333,256,0,1295
1278,0,7,7,7,345.333,135.333,256,0,1295
1279,0,136,136,136,256,130.667,256,0,1295
1280,0,44,44,44,416,108,256,0,1295
1281,0,51,51,51,398.667,78,257,0,1295
1282,0,86,86,86,405.333,107.333,257,0,1295
1283,0,4,4,4,380,164,257,0,1295
1284,0,89,89,89,371.333,235.333,257,0,1295
1285,0,136,136,136,366.667,73.333,257,0,1295
1286,0,147,147,147,152,85,258,0,1295
1287,0,98,98,98,189,82,258,0,1295
1288,0,6,6,6,240,105,258,0,1295
1289,0,138,138,138,350,98,258,0,1295
1290,0,178,178,178,177,118,258,0,1295
1291,0,130,130,130,5.333,4,259,0,1295
1292,0,137,137,137,16,4,259,0,1295
1293,0,135,135,135,6.667,12,259,0,1295
1294,0,30,30,30,324,146.667,259,0,1295
1295,0,134,134,134,12,10.667,259,0,1295
1296,0,118,118,118,240,160,260,0,1620
1297,0,96,96,96,236,130,260,0,1620
1298,0,5,5,5,297,99,260,0,1620
1299,0,127,127,127,384,107,260,0,1620
1300,0,102,102,102,260,139,260,0,1620
1301,0,140,140,140,321,133,261,0,1620
1302,0,168,168,168,333,168,261,0,1620
1303,0,6,6,6,261,196,261,0,1620
1304,0,132,132,132,235,136,261,0,1620
1305,0,151,151,151,286,146,261,0,1620
1306,0,125,125,125,414,135,262,0,1620
1307,0,109,109,109,412,168,262,0,1620
1308,0,3,3,3,343,219,262,0,1620
1309,0,122,122,122,295,294,262,0,1620
1310,0,109,109,109,376,138,262,0,1620
1311,0,118,118,118,382,146,263,0,1620
1312,0,90,90,90,368,179,263,0,1620
1313,0,8,8,8,311,225,263,0,1620
1314,0,96,96,96,253,297,263,0,1620
1315,0,47,47,47,348,159,263,0,1620
1316,0,155,155,155,372,150,264,0,1620
1317,0,82,82,82,358,185,264,0,1620
1318,0,16,16,16,301,231,264,0,1620
1319,0,110,110,110,245,305,264,0,1620
1320,0,101,101,101,335,164,264,0,1620
1321,0,143,143,143,368,153,265,0,1620
1322,0,134,134,134,355,188,265,0,1620
1323,0,26,26,26,295,232,265,0,1620
1324,0,101,101,101,245,309,265,0,1620
1325,0,102,102,102,331,166,265,0,1620
1326,0,158,158,158,364,155,266,0,1620
1327,0,120,120,120,349,192,266,0,1620
1328,0,29,29,29,284,247,266,0,1620
1329,0,144,144,144,241,314,266,0,1620
1330,0,154,154,154,326,168,266,0,1620
1331,0,106,106,106,346,166,267,0,1620
1332,0,168,168,168,333,200,267,0,1620
1333,0,67,67,67,275,249,267,0,1620
1334,0,130,130,130,220,319,267,0,1620
1335,0,173,173,173,312,176,267,0,1620
1336,0,172,172,172,334,174,268,0,1620
1337,0,169,169,169,317,210,268,0,1620
1338,0,24,24,24,255,256,268,0,1620
1339,0,145,145,145,207,329,268,0,1620
1340,0,161,161,161,296,184,268,0,1620
1341,0,168,168,168,327,181,269,0,1620
1342,0,167,167,167,308,216,269,0,1620
1343,0,22,22,22,248,259,269,0,1620
1344,0,133,133,133,199,332,269,0,1620
1345,0,80,80,80,290,191,269,0,1620
1346,0,139,139,139,320,192,270,0,1620
1347,0,168,168,168,300,224,270,0,1620
1348,0,24,24,24,230,272,270,0,1620
1349,0,120,120,120,184,331,270,0,1620
1350,0,129,129,129,280,198,270,0,1620
1351,0,151,151,151,315,196,271,0,1620
1352,0,169,169,169,295,232,271,0,1620
1353,0,22,22,22,234.333,265.667,271,0,1620
1354,0,74,74,74,170.333,327.667,271,0,1620
1355,0,81,81,81,277,204.333,271,0,1620
1356,0,148,148,148,416,74,272,0,1620
1357,0,140,140,140,398,112.667,272,0,1620
1358,0,17,17,17,328.667,137.333,272,0,1620
1359,0,113,113,113,247.333,185.333,272,0,1620
1360,0,148,148,148,375.333,87.333,272,0,1620
1361,0,130,130,130,428,67.333,273,0,1620
1362,0,157,157,157,409.333,103.333,273,0,1620
1363,0,23,23,23,344.667,129.333,273,0,1620
1364,0,62,62,62,272,192.667,273,0,1620
1365,0,152,152,152,388.667,78,273,0,1620
1366,0,144,144,144,436,67.333,274,0,1620
1367,0,162,162,162,413.333,100,274,0,1620
1368,0,19,19,19,346.667,130.667,274,0,1620
1369,0,114,114,114,266.667,181.333,274,0,1620
1370,0,23,23,23,396.667,78,274,0,1620
1371,0,139,139,139,434,67.333,275,0,1620
1372,0,148,148,148,414.667,102,275,0,1620
1373,0,28,28,28,344.667,127.333,275,0,1620
1374,0,77,77,77,270,176.667,275,0,1620
1375,0,98,98,98,395.333,78,275,0,1620
1376,0,51,51,51,474,90,276,0,1620
1377,0,128,128,128,470.667,128.667,276,0,1620
1378,0,13,13,13,425.333,189.333,276,0,1620
1379,0,119,119,119,406,261.333,276,0,1620
1380,0,122,122,122,449.333,108,276,0,1620
1381,0,128,128,128,344.667,458.667,277,0,1620
1382,0,110,110,110,376,432,277,0,1620
1383,0,5,5,5,432,419.333,277,0,1620
1384,0,117,117,117,471.333,342,277,0,1620
1385,0,49,49,49,382.667,459.333,277,0,1620
1386,0,93,93,93,481.333,414.667,278,0,1620
1387,0,107,107,107,454.667,390,278,0,1620
1388,0,6,6,6,450.667,323.333,278,0,1620
1389,0,123,123,123,440,240.667,278,0,1620
1390,0,81,81,81,478.667,381.333,278,0,1620
1391,0,109,109,109,423.333,478,279,0,1620
1392,0,48,48,48,421.333,440,279,0,1620
1393,0,7,7,7,452.667,386.667,279,0,1620
1394,0,111,111,111,476.667,304.667,279,0,1620
1395,0,109,109,109,452,449.333,279,0,1620
1396,0,91,91,91,71.333,378.667,280,0,1620
1397,0,101,101,101,114,373.333,280,0,1620
1398,0,3,3,3,149.333,406,280,0,1620
1399,0,117,117,117,246,442,280,0,1620
1400,0,81,81,81,106,404,280,0,1620
1401,0,36,36,36,76,387.333,281,0,1620
1402,0,79,79,79,113.333,375.333,281,0,1620
1403,0,3,3,3,160,404,281,0,1620
1404,0,108,108,108,243.333,452,281,0,1620
1405,0,86,86,86,114,406,281,0,1620
1406,0,96,96,96,139.5,434.5,282,0,1620
1407,0,56,56,56,156.5,410,282,0,1620
1408,0,19,19,19,222.5,417.5,282,0,1620
1409,0,113,113,113,291.667,430.667,282,0,1620
1410,0,93,93,93,169,438,282,0,1620
1411,0,38,38,38,132.667,73.333,283,0,1620
1412,0,59,59,59,150.667,105.333,283,0,1620
1413,0,5,5,5,126,154,283,0,1620
1414,0,146,146,146,100,253.333,283,0,1620
1415,0,28,28,28,120,108.667,283,0,1620
1416,0,47,47,47,87.333,68,284,0,1620
1417,0,102,102,102,122.667,89.333,284,0,1620
1418,0,8,8,8,138,164.667,284,0,1620
1419,0,146,146,146,182,228,284,0,1620
1420,0,150,150,150,92.667,106.667,284,0,1620
1421,0,94,94,94,142.667,120,285,0,1620
1422,0,92,92,92,173.5,140.5,285,0,1620
1423,0,92,92,92,208,186,285,0,1620
1424,0,133,133,133,278.667,228,285,0,1620
1425,0,116,116,116,151,158.5,285,0,1620
1426,0,67,67,67,145.5,121,286,0,1620
1427,0,86,86,86,179.5,135,286,0,1620
1428,0,18,18,18,220.667,178,286,0,1620
1429,0,147,147,147,284.667,230,286,0,1620
1430,0,151,151,151,159.333,158,286,0,1620
1431,0,65,65,65,172.667,96,287,0,1620
1432,0,92,92,92,177.333,130,287,0,1620
1433,0,11,11,11,177.333,192,287,0,1620
1434,0,104,104,104,190.667,264.667,287,0,1620
1435,0,86,86,86,149,126,287,0,1620
1436,0,111,111,111,88.5,72.5,288,0,1620
1437,0,114,114,114,124,97,288,0,1620
1438,0,13,13,13,150,157.5,288,0,1620
1439,0,141,141,141,203.5,200,288,0,1620
1440,0,156,156,156,93.5,114,288,0,1620
1441,0,79,79,79,89.5,70.5,289,0,1620
1442,0,102,102,102,124,95,289,0,1620
1443,0,7,7,7,148.5,154.5,289,0,1620
1444,0,152,152,152,204.5,202,289,0,1620
1445,0,95,95,95,92.5,111.5,289,0,1620
1446,0,136,136,136,80.667,326.333,290,0,1620
1447,0,23,23,23,89.333,286.333,290,0,1620
1448,0,3,3,3,127.333,245.667,290,0,1620
1449,0,125,125,125,154,172.333,290,0,1620
1450,0,102,102,102,118,303,290,0,1620
1451,0,117,117,117,154,482,291,0,1620
1452,0,74,74,74,119.333,463.333,291,0,1620
1453,0,6,6,6,92,404.667,291,0,1620
1454,0,102,102,102,103.333,327.333,291,0,1620
1455,0,78,78,78,143.333,441.333,291,0,1620
1456,0,19,19,19,80,330.667,292,0,1620
1457,0,53,53,53,106,361.333,292,0,1620
1458,0,10,10,10,106,428.667,292,0,1620
1459,0,113,113,113,194,470,292,0,1620
1460,0,103,103,103,76.667,367.333,292,0,1620
1461,0,138,138,138,80,300.667,293,0,1620
1462,0,114,114,114,111.333,324.667,293,0,1620
1463,0,5,5,5,122.667,380.667,293,0,1620
1464,0,116,116,116,164,450,293,0,1620
1465,0,117,117,117,81.333,336,293,0,1620
1466,0,101,101,101,117.333,209.333,294,0,1620
1467,0,75,75,75,124.667,250.667,294,0,1620
1468,0,7,7,7,104.667,308.667,294,0,1620
1469,0,113,113,113,157.333,382.667,294,0,1620
1470,0,118,118,118,90.667,245.333,294,0,1620
1471,0,13,13,13,464.667,80,295,0,1620
1472,0,94,94,94,445.333,108.667,295,0,1620
1473,0,17,17,17,383.333,120.667,295,0,1620
1474,0,109,109,109,304.667,137.333,295,0,1620
1475,0,74,74,74,428,86.667,295,0,1620
1476,0,109,109,109,482.667,194,296,0,1620
1477,0,135,135,135,450,182,296,0,1620
1478,0,7,7,7,420.667,148.667,296,0,1620
1479,0,103,103,103,328.667,101.333,296,0,1620
1480,0,96,96,96,470,154,296,0,1620
1481,0,108,108,108,482,188,297,0,1620
1482,0,127,127,127,448.667,172.667,297,0,1620
1483,0,17,17,17,404,127.333,297,0,1620
1484,0,122,122,122,333.333,98,297,0,1620
1485,0,140,140,140,474.667,146.667,297,0,1620
1486,0,118,118,118,476,193.333,298,0,1620
1487,0,71,71,71,448,169.333,298,0,1620
1488,0,11,11,11,411.333,125.333,298,0,1620
1489,0,116,116,116,336,96,298,0,1620
1490,0,143,143,143,474.667,152.667,298,0,1620
1491,0,95,95,95,466,197.333,299,0,1620
1492,0,54,54,54,446,169.333,299,0,1620
1493,0,21,21,21,405.333,122,299,0,1620
1494,0,113,113,113,335.333,97.333,299,0,1620
1495,0,129,129,129,476.667,160.667,299,0,1620
1496,0,58,58,58,480.667,134,300,0,1620
1497,0,110,110,110,460.667,158,300,0,1620
1498,0,5,5,5,407.333,156,300,0,1620
1499,0,116,116,116,328,128.667,300,0,1620
1500,0,16,16,16,450.667,132,300,0,1620
1501,0,105,105,105,408,476,301,0,1620
1502,0,124,124,124,372.667,461.333,301,0,1620
1503,0,2,2,2,366,386.667,301,0,1620
1504,0,99,99,99,310,302,301,0,1620
1505,0,110,110,110,418,440.667,301,0,1620
1506,0,101,101,101,404.667,482,302,0,1620
1507,0,96,96,96,368,460.667,302,0,1620
1508,0,19,19,19,352.667,397.333,302,0,1620
1509,0,83,83,83,298.667,313.333,302,0,1620
1510,0,55,55,55,408.667,446,302,0,1620
1511,0,143,143,143,350.667,98.667,303,0,1620
1512,0,181,181,181,313.333,114.667,303,0,1620
1513,0,8,8,8,247.333,95.333,303,0,1620
1514,0,169,169,169,153,89,303,0,1620
1515,0,127,127,127,315,82.667,303,0,1620
1516,0,147,147,147,348.333,98,304,0,1620
1517,0,182,182,182,311,116,304,0,1620
1518,0,21,21,21,240.333,101.333,304,0,1620
1519,0,162,162,162,154,93,304,0,1620
1520,0,75,75,75,309.667,85.333,304,0,1620
1521,0,166,166,166,312.333,88,305,0,1620
1522,0,188,188,188,278.333,115.333,305,0,1620
1523,0,19,19,19,217,115,305,0,1620
1524,0,107,107,107,133,143,305,0,1620
1525,0,57,57,57,275,85,305,0,1620
1526,0,158,158,158,302,82,306,0,1620
1527,0,146,146,146,268,104,306,0,1620
1528,0,31,31,31,208,107,306,0,1620
1529,0,131,131,131,133,149,306,0,1620
1530,0,32,32,32,264,77,306,0,1620
1531,0,105,105,105,462,408,307,0,1620
1532,0,115,115,115,446.667,440,307,0,1620
1533,0,7,7,7,378,448.667,307,0,1620
1534,0,99,99,99,332,380,307,0,1620
1535,0,82,82,82,420,408,307,0,1620
1536,0,115,115,115,468,424,308,0,1620
1537,0,53,53,53,432.667,441.333,308,0,1620
1538,0,17,17,17,357.333,436.667,308,0,1620
1539,0,81,81,81,275.333,428,308,0,1620
1540,0,80,80,80,433.333,410.667,308,0,1620
1541,0,108,108,108,460.667,470.667,309,0,1620
1542,0,102,102,102,420,474,309,0,1620
1543,0,19,19,19,359.333,452,309,0,1620
1544,0,102,102,102,258.667,420.667,309,0,1620
1545,0,109,109,109,430.667,442.667,309,0,1620
1546,0,115,115,115,458,452.667,310,0,1620
1547,0,88,88,88,421.333,463.333,310,0,1620
1548,0,10,10,10,346,444,310,0,1620
1549,0,142,142,142,254,442.667,310,0,1620
1550,0,70,70,70,425.333,432,310,0,1620
1551,0,131,131,131,468,448.667,311,0,1620
1552,0,13,13,13,430,462.667,311,0,1620
1553,0,24,24,24,358.667,438.667,311,0,1620
1554,0,109,109,109,266.667,414,311,0,1620
1555,0,128,128,128,433.333,433.333,311,0,1620
1556,0,106,106,106,449.333,352,312,0,1620
1557,0,96,96,96,449.333,388.667,312,0,1620
1558,0,6,6,6,404.667,439.333,312,0,1620
1559,0,87,87,87,314,426.667,312,0,1620
1560,0,79,79,79,422.667,376,312,0,1620
1561,0,119,119,119,442.667,82,313,0,1620
1562,0,150,150,150,436,120.667,313,0,1620
1563,0,3,3,3,372.667,139.333,313,0,1620
1564,0,140,140,140,328.667,214,313,0,1620
1565,0,97,97,97,405.333,84.667,313,0,1620
1566,0,151,151,151,426.667,213.333,314,0,1620
1567,0,150,150,150,387.333,213.333,314,0,1620
1568,0,25,25,25,332.667,167.333,314,0,1620
1569,0,143,143,143,244.667,139.333,314,0,1620
1570,0,115,115,115,405.333,186.667,314,0,1620
1571,0,143,143,143,446.667,257.333,315,0,1620
1572,0,143,143,143,405.333,253.333,315,0,1620
1573,0,24,24,24,352.667,190.667,315,0,1620
1574,0,125,125,125,279.333,142.667,315,0,1620
1575,0,92,92,92,424.667,226,315,0,1620
1576,0,129,129,129,384.667,370,316,0,1620
1577,0,134,134,134,346.667,354.667,316,0,1620
1578,0,5,5,5,338,276.667,316,0,1620
1579,0,132,132,132,289.333,193.333,316,0,1620
1580,0,118,118,118,391.333,335.333,316,0,1620
1581,0,130,130,130,446,67,317,0,1620
1582,0,0,0,0,445.333,106,317,0,1620
1583,0,15,15,15,415.333,159.333,317,0,1620
1584,0,139,139,139,385.333,260,317,0,1620
1585,0,10,10,10,417.333,96,317,0,1620
1586,0,123,123,123,279.667,455.333,318,0,1620
1587,0,32,32,32,301.667,428,318,0,1620
1588,0,4,4,4,372.333,418,318,0,1620
1589,0,78,78,78,422.333,347.333,318,0,1620
1590,0,84,84,84,319,464,318,0,1620
1591,0,65,65,65,44.667,85.333,319,0,1620
1592,0,93,93,93,74,90.667,319,0,1620
1593,0,4,4,4,107.333,136.667,319,0,1620
1594,0,156,156,156,166,213.333,319,0,1620
1595,0,68,68,68,53.333,113.333,319,0,1620
1596,0,154,154,154,44.667,186,320,0,1620
1597,0,160,160,160,60.667,157.333,320,0,1620
1598,0,4,4,4,138.667,185.333,320,0,1620
1599,0,105,105,105,210.667,191.333,320,0,1620
1600,0,155,155,155,61.333,212,320,0,1620
1601,0,80,80,80,45.333,124.667,321,0,1620
1602,0,113,113,113,64.667,108,321,0,1620
1603,0,10,10,10,93.333,140,321,0,1620
1604,0,128,128,128,152.667,143.333,321,0,1620
1605,0,23,23,23,56.667,136.667,321,0,1620
1606,0,76,76,76,113.333,466.667,322,0,1620
1607,0,83,83,83,114.667,436.667,322,0,1620
1608,0,5,5,5,157.333,388,322,0,1620
1609,0,130,130,130,174.667,318.667,322,0,1620
1610,0,125,125,125,142.667,450,322,0,1620
1611,0,122,122,122,88,421.333,323,0,1620
1612,0,90,90,90,87.333,384,323,0,1620
1613,0,2,2,2,122.667,334,323,0,1620
1614,0,139,139,139,142,268.667,323,0,1620
1615,0,112,112,112,114,398,323,0,1620
1616,0,34,34,34,46,152.667,324,0,1620
1617,0,121,121,121,63.333,130.667,324,0,1620
1618,0,4,4,4,146.667,121.333,324,0,1620
1619,0,150,150,150,217.333,101.333,324,0,1620
1620,0,137,137,137,59.333,180,324,0,1620
1621,0,56,56,56,46,188.667,325,0,2095
1622,0,125,125,125,68.667,168.667,325,0,2095
1623,0,5,5,5,113.333,162,325,0,2095
1624,0,145,145,145,168,75.333,325,0,2095
1625,0,21,21,21,54.667,218.667,325,0,2095
1626,0,66,66,66,472.667,447.333,326,0,2095
1627,0,114,114,114,457.333,456.667,326,0,2095
1628,0,10,10,10,422,425.333,326,0,2095
1629,0,118,118,118,367.333,380.667,326,0,2095
1630,0,48,48,48,466.667,420,326,0,2095
1631,0,25,25,25,474.667,438.667,327,0,2095
1632,0,93,93,93,455.333,435.333,327,0,2095
1633,0,15,15,15,406,406,327,0,2095
1634,0,89,89,89,338,348,327,0,2095
1635,0,93,93,93,466.667,415.333,327,0,2095
1636,0,73,73,73,483.333,76,328,0,2095
1637,0,148,148,148,457.333,105.333,328,0,2095
1638,0,11,11,11,399.333,124,328,0,2095
1639,0,116,116,116,340.667,143.333,328,0,2095
1640,0,29,29,29,452,77.333,328,0,2095
1641,0,99,99,99,484,118,329,0,2095
1642,0,107,107,107,455.333,135.333,329,0,2095
1643,0,6,6,6,385.333,127.333,329,0,2095
1644,0,89,89,89,314.667,121.333,329,0,2095
1645,0,137,137,137,452,102,329,0,2095
1646,0,93,93,93,482,282,330,0,2095
1647,0,129,129,129,460.667,309.333,330,0,2095
1648,0,3,3,3,383.333,310.667,330,0,2095
1649,0,108,108,108,298.667,324,330,0,2095
1650,0,131,131,131,446.667,278,330,0,2095
1651,0,110,110,110,478,389.333,331,0,2095
1652,0,124,124,124,450,384.667,331,0,2095
1653,0,8,8,8,394,346.667,331,0,2095
1654,0,98,98,98,343.333,290,331,0,2095
1655,0,97,97,97,463.333,354,331,0,2095
1656,0,92,92,92,476.667,436.667,332,0,2095
1657,0,95,95,95,444,437.333,332,0,2095
1658,0,10,10,10,389.333,387.333,332,0,2095
1659,0,109,109,109,326.667,356,332,0,2095
1660,0,107,107,107,457.333,406.667,332,0,2095
1661,0,102,102,102,189,198.667,333,0,2095
1662,0,147,147,147,193,240,333,0,2095
1663,0,4,4,4,168.333,297.333,333,0,2095
1664,0,120,120,120,208.333,370,333,0,2095
1665,0,0,0,0,161,229.333,333,0,2095
1666,0,114,114,114,314.333,82,334,0,2095
1667,0,150,150,150,288.333,107.333,334,0,2095
1668,0,7,7,7,229.667,122,334,0,2095
1669,0,148,148,148,223,213.333,334,0,2095
1670,0,111,111,111,273,80.667,334,0,2095
1671,0,147,147,147,321.667,80,335,0,2095
1672,0,123,123,123,291.667,106.667,335,0,2095
1673,0,10,10,10,227.667,128.667,335,0,2095
1674,0,151,151,151,209,208,335,0,2095
1675,0,110,110,110,275.667,80.667,335,0,2095
1676,0,59,59,59,425.333,86,336,0,2095
1677,0,166,166,166,399.333,113.333,336,0,2095
1678,0,12,12,12,337.333,115.333,336,0,2095
1679,0,147,147,147,256,142,336,0,2095
1680,0,138,138,138,386,82.667,336,0,2095
1681,0,130,130,130,475.333,78.667,337,0,2095
1682,0,147,147,147,453.333,106,337,0,2095
1683,0,10,10,10,387.333,112,337,0,2095
1684,0,123,123,123,308.667,140,337,0,2095
1685,0,42,42,42,438,80.5,337,0,2095
1686,0,94,94,94,321,74.5,338,0,2095
1687,0,112,112,112,336,105,338,0,2095
1688,0,5,5,5,315.667,175.333,338,0,2095
1689,0,144,144,144,351,259.333,338,0,2095
1690,0,123,123,123,303.667,102.667,338,0,2095
1691,0,127,127,127,463,125.333,339,0,2095
1692,0,143,143,143,433.667,138,339,0,2095
1693,0,6,6,6,370.333,126,339,0,2095
1694,0,97,97,97,283,117.333,339,0,2095
1695,0,88,88,88,432.333,109.333,339,0,2095
1696,0,61,61,61,470,404,340,0,2095
1697,0,76,76,76,445.333,431.333,340,0,2095
1698,0,11,11,11,383.333,431.333,340,0,2095
1699,0,47,47,47,317.333,388,340,0,2095
1700,0,67,67,67,431.333,402,340,0,2095
1701,0,61,61,61,88,126.667,341,0,2095
1702,0,88,88,88,118,152.667,341,0,2095
1703,0,3,3,3,160.667,193.333,341,0,2095
1704,0,141,141,141,248,212,341,0,2095
1705,0,51,51,51,90.667,167.333,341,0,2095
1706,0,114,114,114,83.333,130,342,0,2095
1707,0,90,90,90,118.667,154.667,342,0,2095
1708,0,3,3,3,155.333,210,342,0,2095
1709,0,124,124,124,222.667,257.333,342,0,2095
1710,0,80,80,80,90.667,175.333,342,0,2095
1711,0,102,102,102,40.667,166.667,343,0,2095
1712,0,96,96,96,70,145.333,343,0,2095
1713,0,2,2,2,118,178,343,0,2095
1714,0,120,120,120,205.333,224,343,0,2095
1715,0,55,55,55,68.667,182.667,343,0,2095
1716,0,130,130,130,43.333,185.333,344,0,2095
1717,0,99,99,99,70.667,164.667,344,0,2095
1718,0,2,2,2,126.667,186.667,344,0,2095
1719,0,161,161,161,217.333,199.333,344,0,2095
1720,0,157,157,157,74,200,344,0,2095
1721,0,96,96,96,43.333,236,345,0,2095
1722,0,137,137,137,62.667,210.667,345,0,2095
1723,0,5,5,5,122,203.333,345,0,2095
1724,0,147,147,147,194,160.667,345,0,2095
1725,0,167,167,167,67.333,262,345,0,2095
1726,0,93,93,93,37.333,100.667,346,0,2095
1727,0,125,125,125,64,86,346,0,2095
1728,0,4,4,4,108.667,118,346,0,2095
1729,0,133,133,133,209.333,123.333,346,0,2095
1730,0,160,160,160,48.667,131.333,346,0,2095
1731,0,117,117,117,84.667,108.667,347,0,2095
1732,0,135,135,135,120,98.667,347,0,2095
1733,0,5,5,5,178,118.667,347,0,2095
1734,0,166,166,166,270,107.333,347,0,2095
1735,0,103,103,103,109.333,130,347,0,2095
1736,0,101,101,101,40.667,125.333,348,0,2095
1737,0,116,116,116,65.333,106,348,0,2095
1738,0,4,4,4,127.333,122,348,0,2095
1739,0,134,134,134,227.333,117.333,348,0,2095
1740,0,0,0,0,58,152.667,348,0,2095
1741,0,146,146,146,65.333,259.333,349,0,2095
1742,0,90,90,90,75.333,222.667,349,0,2095
1743,0,4,4,4,150.667,208,349,0,2095
1744,0,133,133,133,229.333,250.667,349,0,2095
1745,0,112,112,112,102.667,253.333,349,0,2095
1746,0,115,115,115,86,316.333,350,0,2095
1747,0,125,125,125,116,300.333,350,0,2095
1748,0,3,3,3,174,344.333,350,0,2095
1749,0,77,77,77,256.667,361.667,350,0,2095
1750,0,130,130,130,104.667,347,350,0,2095
1751,0,81,81,81,45.333,150.667,351,0,2095
1752,0,72,72,72,71.333,138.667,351,0,2095
1753,0,4,4,4,119.333,151.333,351,0,2095
1754,0,103,103,103,175.333,88,351,0,2095
1755,0,133,133,133,51.333,183.333,351,0,2095
1756,0,119,119,119,72.667,422.667,352,0,2095
1757,0,90,90,90,89.333,394.667,352,0,2095
1758,0,13,13,13,163.333,379.333,352,0,2095
1759,0,95,95,95,232,334,352,0,2095
1760,0,139,139,139,105.333,444.667,352,0,2095
1761,0,92,92,92,129.333,439.333,353,0,2095
1762,0,66,66,66,163.333,424,353,0,2095
1763,0,5,5,5,216.667,450,353,0,2095
1764,0,119,119,119,308.667,422.667,353,0,2095
1765,0,125,125,125,156.667,463.333,353,0,2095
1766,0,115,115,115,204.667,449.333,354,0,2095
1767,0,83,83,83,233.333,428,354,0,2095
1768,0,6,6,6,297.333,442,354,0,2095
1769,0,113,113,113,389,435,354,0,2095
1770,0,130,130,130,236,463,354,0,2095
1771,0,126,126,126,205,445,355,0,2095
1772,0,49,49,49,228,414,355,0,2095
1773,0,11,11,11,300,419,355,0,2095
1774,0,83,83,83,388,397,355,0,2095
1775,0,121,121,121,239,453,355,0,2095
1776,0,120,120,120,57,112,356,0,2095
1777,0,110,110,110,81,140,356,0,2095
1778,0,7,7,7,68,217,356,0,2095
1779,0,134,134,134,53,301,356,0,2095
1780,0,123,123,123,48,149.333,356,0,2095
1781,0,111,111,111,45.333,95.333,357,0,2095
1782,0,150,150,150,81.333,113.333,357,0,2095
1783,0,5,5,5,82,179.333,357,0,2095
1784,0,147,147,147,81.333,270.667,357,0,2095
1785,0,130,130,130,50.667,133.333,357,0,2095
1786,0,98,98,98,43.333,156.667,358,0,2095
1787,0,94,94,94,74.667,150,358,0,2095
1788,0,6,6,6,110.667,223.333,358,0,2095
1789,0,73,73,73,132,301.333,358,0,2095
1790,0,123,123,123,50.667,189.333,358,0,2095
1791,0,91,91,91,44.667,121.333,359,0,2095
1792,0,110,110,110,77.333,116.667,359,0,2095
1793,0,10,10,10,122.667,158.667,359,0,2095
1794,0,138,138,138,120,237.333,359,0,2095
1795,0,140,140,140,59.333,151.333,359,0,2095
1796,0,157,157,157,49.333,121.333,360,0,2095
1797,0,164,164,164,87.333,114,360,0,2095
1798,0,4,4,4,134.667,146,360,0,2095
1799,0,135,135,135,234,175.333,360,0,2095
1800,0,137,137,137,76.667,146,360,0,2095
1801,0,137,137,137,49.333,116.667,361,0,2095
1802,0,151,151,151,86.667,111.333,361,0,2095
1803,0,5,5,5,141.333,147.333,361,0,2095
1804,0,139,139,139,230.667,184.667,361,0,2095
1805,0,171,171,171,77.333,144,361,0,2095
