scorer,Claire,Claire,Claire,Claire,Claire,Claire,Claire,Claire,Claire,Claire
FinalStimTest/img604000.png,57.333,453.333,88.0,431.333,152.667,444.0,200.0,446.667,87.333,460.667
FinalStimTest/img605194.png,418.667,357.333,378.667,356.0,316.0,326.0,258.0,330.0,392.0,331.333
FinalStimTest/img607700.png,405.333,411.333,379.333,387.333,365.333,314.0,358.0,240.667,401.333,378.667
FinalStimTest/img607976.png,405.333,442.667,378.0,413.333,375.333,339.333,363.333,274.66700000000003,403.333,405.333
FinalStimTest/img609125.png,76.667,74.667,116.0,68.667,158.0,112.667,208.0,144.667,105.333,93.333
FinalStimTest/img609184.png,71.333,73.333,108.667,68.0,155.333,114.667,198.667,156.0,103.333,95.333
FinalStimTest/img610900.png,40.0,132.667,52.0,102.0,124.667,88.0,165.333,113.333,74.667,118.667
FinalStimTest/img612847.png,40.667,113.333,66.667,88.667,134.0,135.333,134.667,214.0,71.333,128.0
FinalStimTest/img613704.png,40.0,70.0,75.333,68.0,130.667,82.0,152.0,110.667,60.0,92.0
FinalStimTest/img615549.png,42.0,203.333,42.0,162.0,93.333,119.333,138.0,83.333,69.333,174.0
FinalStimTest/img616214.png,42.0,136.0,77.333,142.667,105.333,208.0,128.0,290.0,46.667,174.667
FinalStimTest/img616368.png,42.667,80.0,78.667,76.667,104.0,154.667,90.0,205.333,52.0,113.333
FinalStimTest/img616633.png,48.667,77.333,86.0,74.667,116.0,127.333,143.333,192.0,74.667,96.0
FinalStimTest/img616723.png,39.333,132.667,56.0,96.667,125.333,85.333,178.667,100.0,72.0,122.667
FinalStimTest/img616839.png,40.0,146.667,54.0,112.667,119.333,91.333,162.0,76.0,74.667,142.667
FinalStimTest/img616996.png,38.667,147.333,59.333,116.667,122.667,97.333,155.333,76.0,69.333,147.333
FinalStimTest/img618593.png,39.333,146.0,67.333,124.667,135.333,134.667,195.333,120.0,72.0,156.0
FinalStimTest/img620266.png,41.333,130.667,58.667,100.0,138.667,118.0,181.333,161.333,75.333,137.333
FinalStimTest/img620626.png,42.0,222.0,62.667,190.0,132.0,166.0,178.667,116.0,75.333,220.0
FinalStimTest/img621117.png,40.0,206.0,69.333,184.0,143.333,190.0,206.667,195.333,74.667,214.667
FinalStimTest/img621251.png,39.333,202.0,69.333,182.0,145.333,194.667,208.667,198.667,73.333,212.667
FinalStimTest/img621960.png,41.333,88.0,72.667,103.333,102.0,166.0,136.667,238.0,53.333,125.333
FinalStimTest/img622739.png,86.667,70.667,116.667,95.333,106.0,172.667,80.0,232.667,89.333,108.667
FinalStimTest/img623697.png,48.667,187.333,82.0,171.333,148.667,181.333,215.333,178.0,82.0,204.0
FinalStimTest/img624654.png,46.0,74.0,84.0,78.667,108.0,138.0,156.667,200.667,70.0,102.667
FinalStimTest/img624685.png,50.0,74.0,89.333,77.333,118.0,143.333,148.667,207.333,74.667,101.333
FinalStimTest/img624867.png,44.0,121.333,72.667,105.333,136.667,130.0,181.333,176.0,71.333,140.0
FinalStimTest/img625547.png,48.667,108.0,67.333,93.333,116.667,127.333,147.333,187.333,66.667,119.333
FinalStimTest/img626575.png,48.0,122.0,64.0,104.667,129.333,104.667,195.333,108.667,70.667,127.333
FinalStimTest/img626625.png,46.0,122.0,66.0,104.667,134.0,106.667,200.0,101.333,68.667,131.333
FinalStimTest/img629434.png,47.333,119.333,67.333,104.667,139.333,118.0,205.333,124.667,70.667,132.0
FinalStimTest/img630075.png,47.333,136.0,68.0,116.667,143.333,126.0,201.333,128.0,72.0,144.667
FinalStimTest/img630424.png,47.333,120.0,70.0,112.0,138.667,117.333,200.0,120.0,68.0,136.667
FinalStimTest/img631109.png,47.333,93.333,80.667,91.333,130.0,113.333,178.667,167.333,62.0,118.0
FinalStimTest/img631514.png,46.667,150.667,55.333,120.0,114.0,104.0,142.0,126.0,70.667,143.333
FinalStimTest/img631703.png,44.667,166.667,53.333,140.667,116.667,124.0,163.333,85.333,68.667,171.333
FinalStimTest/img633269.png,42.0,94.0,74.0,84.0,128.667,116.0,206.0,144.0,62.667,119.333
FinalStimTest/img633769.png,44.667,168.0,60.0,136.667,131.333,122.0,200.667,107.333,74.667,171.333
FinalStimTest/img634872.png,57.333,70.0,93.333,76.667,117.333,137.333,160.0,206.0,72.0,102.667
FinalStimTest/img635634.png,43.333,186.667,51.333,154.0,115.333,138.667,186.667,114.667,74.667,182.667
FinalStimTest/img639941.png,52.667,68.0,82.0,90.0,95.333,158.667,146.667,200.0,55.333,104.0
FinalStimTest/img640807.png,41.333,422.0,58.0,391.333,102.0,352.667,145.333,302.0,77.333,414.667
FinalStimTest/img641343.png,41.333,475.333,45.333,438.0,79.333,390.667,112.0,328.667,69.333,452.667
FinalStimTest/img641412.png,43.333,476.0,42.667,443.333,80.0,391.333,102.0,332.667,66.667,451.333
FinalStimTest/img641563.png,41.333,458.667,50.667,422.667,76.667,364.0,55.333,322.6670000000001,73.333,440.667
FinalStimTest/img642409.png,,,,,106.0,106.0,176.0,93.0,13.0,3.0
FinalStimTest/img643015.png,46.0,163.0,52.0,131.0,101.0,114.0,147.0,66.0,73.0,170.0
FinalStimTest/img643018.png,44.667,163.0,54.667,129.0,100.667,115.0,143.333,66.333,74.667,171.667
FinalStimTest/img645242.png,41.333,67.0,69.333,83.667,78.0,151.0,78.667,206.333,45.333,99.0
FinalStimTest/img645699.png,45.333,71.0,68.0,99.0,57.333,165.0,49.333,221.0,41.333,111.0
FinalStimTest/img645726.png,43.333,70.333,68.667,99.0,56.667,165.0,50.667,223.667,40.667,105.667
FinalStimTest/img647236.png,42.0,68.333,67.333,95.667,57.333,171.0,56.667,237.0,42.0,104.333
FinalStimTest/img647592.png,302.0,121.667,254.667,130.333,203.333,103.667,114.667,96.333,264.66700000000003,101.0
FinalStimTest/img647620.png,338.667,136.0,301.333,142.667,238.0,114.667,152.0,102.0,304.0,115.333
FinalStimTest/img652810.png,439.333,122.667,416.0,156.0,344.667,167.333,267.333,203.333,401.333,130.667
FinalStimTest/img654219.png,449.333,64.0,447.333,100.0,386.667,136.667,342.667,188.667,416.667,89.333
FinalStimTest/img659822.png,232.333,382.667,272.333,376.0,329.0,420.667,409.667,404.667,258.333,404.0
FinalStimTest/img660465.png,40.667,311.0,69.333,303.6670000000001,128.667,336.333,179.333,351.667,65.333,331.667
FinalStimTest/img663137.png,111.333,468.333,76.0,447.667,63.333,377.667,97.333,335.667,102.0,435.667
FinalStimTest/img663368.png,444.0,454.667,409.333,444.0,373.333,388.0,285.333,377.333,429.333,428.667
FinalStimTest/img664221.png,271.66700000000003,92.667,305.0,86.667,365.667,116.0,355.0,194.0,295.6670000000001,107.333
FinalStimTest/img664325.png,63.333,92.667,84.0,88.0,141.333,102.0,196.0,90.0,76.667,104.667
FinalStimTest/img665674.png,62.0,83.333,94.667,78.667,158.667,104.667,209.333,123.333,90.0,106.667
FinalStimTest/img666496.png,402.0,86.667,393.333,112.0,334.0,128.667,263.333,92.667,376.0,99.333
FinalStimTest/img668216.png,265.333,100.0,297.333,98.667,322.0,158.0,268.66700000000003,168.667,284.6670000000001,116.667
FinalStimTest/img668943.png,57.333,72.0,94.667,69.333,158.667,94.667,198.0,128.667,86.667,92.667
FinalStimTest/img669848.png,39.333,218.0,48.667,180.667,94.0,137.333,108.667,115.333,72.667,204.0
FinalStimTest/img670997.png,46.0,228.667,40.667,189.333,51.333,129.333,66.667,107.333,65.333,193.333
FinalStimTest/img671324.png,45.333,225.333,39.333,188.0,48.0,125.333,66.0,100.667,66.0,192.0
FinalStimTest/img671438.png,44.667,223.333,40.0,190.667,50.667,124.0,62.667,100.667,64.667,194.667
FinalStimTest/img671575.png,45.333,223.333,40.667,192.0,50.667,120.0,70.0,101.333,62.0,196.667
FinalStimTest/img672064.png,48.667,222.0,39.333,182.667,50.667,120.667,68.667,92.667,61.333,189.333
FinalStimTest/img672066.png,47.333,220.667,39.333,187.333,50.0,118.0,68.667,92.667,60.0,190.667
FinalStimTest/img673993.png,437.333,98.0,418.667,128.667,364.0,150.667,313.333,225.333,408.0,106.667
FinalStimTest/img675783.png,422.0,149.333,414.667,183.333,384.667,243.333,390.667,306.6670000000001,396.0,168.667
FinalStimTest/img676455.png,12.0,4.0,,,,,343.0,451.0,,
FinalStimTest/img676729.png,434.0,196.0,444.0,231.0,425.0,301.0,384.0,352.0,420.0,225.0
FinalStimTest/img678084.png,39.0,80.0,71.0,77.0,116.0,120.0,139.0,143.0,59.0,101.0
FinalStimTest/img680306.png,404.0,392.0,385.0,415.0,320.0,414.0,250.0,436.0,373.0,386.0
FinalStimTest/img680784.png,368.0,325.0,393.0,343.0,397.0,405.0,381.0,476.0,367.0,352.0
FinalStimTest/img681459.png,54.0,465.0,54.0,438.0,90.0,384.0,153.0,361.0,74.5,450.5
FinalStimTest/img683193.png,216.5,432.0,258.0,426.5,324.0,468.0,391.0,462.0,249.5,457.5
FinalStimTest/img683623.png,107.333,493.333,130.0,462.0,186.667,457.333,204.0,414.0,143.333,494.667
FinalStimTest/img685709.png,402.0,440.0,386.667,401.333,360.667,360.667,345.333,348.0,416.667,405.333
FinalStimTest/img685734.png,395.333,483.333,384.667,444.667,411.333,382.667,338.667,384.667,413.333,452.667
FinalStimTest/img685837.png,426.667,491.333,404.667,455.333,408.0,389.333,342.667,358.667,439.333,454.0
FinalStimTest/img687380.png,54.0,441.333,80.667,414.667,145.333,420.667,173.333,393.333,93.5,446.5
FinalStimTest/img691302.png,120.667,97.333,112.667,123.333,56.0,165.333,105.333,200.667,88.667,106.667
FinalStimTest/img692220.png,209.333,108.0,243.333,101.333,298.6670000000001,129.333,330.0,145.333,236.667,130.667
FinalStimTest/img693794.png,126.667,159.333,130.0,134.667,176.667,132.667,223.333,112.0,148.5,159.5
FinalStimTest/img694893.png,37.333,135.333,75.333,132.0,116.667,180.0,164.0,203.333,61.333,162.0
FinalStimTest/img694973.png,36.0,132.0,73.333,128.667,117.333,178.667,156.667,188.0,61.333,160.667
FinalStimTest/img696223.png,207.333,88.667,188.0,121.333,124.0,146.0,93.333,185.333,168.0,97.333
FinalStimTest/img697904.png,222.0,90.0,257.333,104.667,286.0,167.333,330.667,204.667,231.333,115.333
FinalStimTest/img700544.png,38.667,106.0,75.333,120.667,124.667,168.667,169.333,201.333,52.667,142.0
FinalStimTest/img701620.png,66.667,210.667,60.667,173.333,98.0,128.0,141.333,127.333,88.0,184.667
FinalStimTest/img701656.png,67.333,217.333,64.0,183.333,97.333,142.0,78.667,122.0,91.333,193.333
FinalStimTest/img702197.png,38.667,236.0,68.667,227.333,125.333,236.0,174.667,218.667,60.0,256.66700000000003
FinalStimTest/img703023.png,40.667,96.0,73.333,112.0,72.0,181.333,74.667,251.333,46.0,124.667
FinalStimTest/img704321.png,45.333,391.333,76.0,388.0,120.667,422.667,159.333,382.0,63.333,418.0
FinalStimTest/img704633.png,49.333,382.667,65.333,361.333,96.667,401.333,168.0,361.333,56.667,402.0
FinalStimTest/img705098.png,50.0,436.667,64.667,412.0,125.333,425.333,146.0,346.0,72.0,454.667
FinalStimTest/img706037.png,50.667,422.667,68.0,401.333,124.667,415.333,91.333,364.0,68.0,440.0
FinalStimTest/img706491.png,44.667,204.667,70.0,201.333,112.667,249.333,122.667,324.0,62.0,229.333
FinalStimTest/img706844.png,50.667,380.667,53.333,366.667,92.667,347.333,128.0,345.333,70.667,376.0
FinalStimTest/img707235.png,48.667,372.0,58.0,337.333,128.667,350.0,146.0,408.667,74.667,372.667
FinalStimTest/img707825.png,50.0,418.0,47.333,400.0,70.0,344.0,68.667,280.0,68.0,407.333
FinalStimTest/img708217.png,44.0,333.333,76.0,334.0,113.333,392.0,95.333,479.333,63.333,360.0
FinalStimTest/img708408.png,,,67.0,192.0,56.0,268.0,57.0,320.0,11.0,3.0
FinalStimTest/img709337.png,46.667,204.667,54.667,174.667,95.333,171.333,86.0,114.0,70.0,210.0
FinalStimTest/img709612.png,51.333,356.0,70.667,383.333,58.667,442.667,112.0,482.0,49.5,389.5
FinalStimTest/img709827.png,48.5,370.5,75.0,371.0,107.0,413.0,116.0,377.0,56.0,393.5
FinalStimTest/img710261.png,44.0,244.0,45.0,205.5,56.5,168.0,87.333,99.667,67.0,220.5
FinalStimTest/img710343.png,46.667,377.333,52.667,354.667,68.667,308.6670000000001,58.0,232.0,69.5,378.0
FinalStimTest/img713898.png,52.0,383.5,56.5,357.5,79.0,283.0,52.667,237.667,73.5,374.5
FinalStimTest/img714422.png,38.0,152.0,47.333,120.0,105.333,97.333,132.0,115.333,68.0,143.333
FinalStimTest/img715896.png,44.0,114.5,64.5,114.5,66.0,183.0,52.5,223.5,55.0,136.5
FinalStimTest/img716902.png,62.667,360.0,48.0,323.333,64.0,267.333,39.333,181.333,78.0,324.6670000000001
FinalStimTest/img718163.png,48.0,121.333,62.0,145.333,60.667,208.0,92.667,278.0,47.333,147.333
FinalStimTest/img723460.png,47.333,409.333,76.667,408.667,119.333,443.333,180.0,428.667,62.667,435.333
FinalStimTest/img724462.png,96.667,470.0,75.333,437.333,80.667,361.333,77.333,280.66700000000003,106.0,430.0
FinalStimTest/img724701.png,42.667,449.333,78.0,436.0,140.0,447.333,172.667,403.333,71.333,468.0
FinalStimTest/img725301.png,41.333,458.0,74.0,436.667,134.667,456.667,172.0,458.667,74.667,470.667
FinalStimTest/img725960.png,37.333,157.333,70.667,135.333,121.333,182.0,87.333,238.667,72.667,165.333
FinalStimTest/img726191.png,48.667,487.333,59.333,456.0,96.0,424.667,42.667,369.333,77.333,480.667
FinalStimTest/img728519.png,52.667,472.0,76.0,440.0,128.0,411.333,118.667,366.667,91.333,468.0
FinalStimTest/img728741.png,50.667,472.667,69.333,438.0,93.333,406.0,86.667,361.333,87.333,466.0
FinalStimTest/img730097.png,57.333,265.333,42.667,230.667,50.0,184.0,109.0,152.0,69.333,228.667
FinalStimTest/img730196.png,154.0,182.0,172.0,219.333,138.0,280.66700000000003,65.333,257.333,140.667,218.667
FinalStimTest/img730889.png,52.0,348.0,56.0,308.0,77.333,262.0,60.0,208.667,82.0,323.333
FinalStimTest/img732420.png,60.667,439.333,92.667,413.333,158.667,401.333,183.333,368.0,96.667,444.0
FinalStimTest/img732558.png,46.0,459.333,78.0,432.667,136.667,418.667,176.0,382.667,86.667,464.667
FinalStimTest/img733697.png,46.667,340.0,77.333,350.667,106.667,413.333,130.0,465.333,57.333,374.0
FinalStimTest/img736787.png,54.0,186.0,88.0,162.0,158.667,164.0,186.0,136.0,92.667,194.0
FinalStimTest/img737101.png,92.667,112.0,104.667,126.667,117.333,200.0,154.667,165.333,83.333,132.0
FinalStimTest/img737285.png,141.333,93.333,152.667,125.333,119.333,180.667,150.0,258.0,122.667,121.333
FinalStimTest/img737773.png,37.333,189.333,64.0,162.0,131.333,168.0,159.333,169.333,72.667,194.667
FinalStimTest/img739912.png,42.5,468.5,77.5,447.5,138.5,460.5,190.5,435.5,77.0,480.5
FinalStimTest/img740104.png,41.5,464.0,75.5,447.5,142.0,460.5,193.0,442.5,75.0,479.0
FinalStimTest/img741058.png,74.5,90.0,71.0,121.5,53.5,171.5,75.0,219.5,45.5,108.0
FinalStimTest/img741753.png,41.0,386.5,71.5,370.5,110.5,355.5,142.0,314.0,73.0,403.0
FinalStimTest/img741979.png,42.5,402.5,66.0,378.5,112.5,355.5,129.5,305.5,75.0,409.5
FinalStimTest/img741992.png,42.5,403.0,65.5,377.5,114.0,354.0,130.0,307.5,76.0,409.0
FinalStimTest/img742173.png,42.0,402.5,66.5,380.0,118.0,347.5,138.0,308.0,74.0,411.0
FinalStimTest/img742582.png,43.0,430.0,54.0,392.5,104.5,364.0,144.0,323.5,75.5,419.0
FinalStimTest/img744397.png,38.0,131.0,63.0,161.0,92.0,214.0,125.0,222.0,37.0,170.0
FinalStimTest/img744886.png,36.0,155.0,69.5,161.5,91.5,227.5,106.5,252.5,49.0,185.5
FinalStimTest/img748164.png,38.667,345.667,72.0,329.0,118.667,363.667,144.667,392.333,70.0,362.333
FinalStimTest/img748544.png,50.667,195.667,76.667,223.0,79.333,289.0,98.667,325.6670000000001,49.333,235.667
FinalStimTest/img748982.png,50.667,91.333,81.333,112.667,68.0,185.333,50.667,232.667,52.667,127.333
FinalStimTest/img749682.png,60.0,105.333,95.333,96.0,158.0,112.0,164.0,127.333,91.333,126.667
FinalStimTest/img751692.png,43.333,84.667,79.333,82.0,129.333,111.333,199.333,130.0,72.667,106.667
FinalStimTest/img753364.png,438.667,74.667,432.0,114.667,372.667,134.0,301.333,141.333,407.333,94.667
FinalStimTest/img754007.png,48.0,82.667,83.333,80.667,140.0,101.333,196.0,132.0,76.0,105.333
FinalStimTest/img755229.png,258.66700000000003,113.333,312.0,98.0,356.0,107.0,384.0,73.0,287.0,132.0
FinalStimTest/img756313.png,411.0,335.0,373.0,344.0,319.0,317.0,253.0,301.0,379.0,315.0
FinalStimTest/img758154.png,241.0,455.0,237.0,421.0,211.0,390.0,141.0,409.0,261.66700000000003,429.333
FinalStimTest/img761902.png,416.333,306.0,393.0,329.333,327.6670000000001,353.333,278.333,382.667,383.0,306.0
FinalStimTest/img763797.png,52.667,474.0,55.333,441.333,87.333,386.0,98.0,323.333,77.333,458.667
FinalStimTest/img764350.png,349.667,454.667,313.6670000000001,449.333,247.667,422.667,169.667,437.333,327.0,432.0
FinalStimTest/img765047.png,285.0,153.333,288.333,120.667,348.333,126.667,341.0,210.0,307.0,135.333
FinalStimTest/img765341.png,412.0,468.0,395.333,436.667,383.333,372.667,324.0,405.333,424.0,438.0
FinalStimTest/img765427.png,452.667,456.0,418.0,439.333,387.333,380.667,352.0,303.333,439.333,424.0
FinalStimTest/img767637.png,408.667,64.0,415.333,89.333,412.0,159.333,411.333,206.667,386.667,90.667
FinalStimTest/img768581.png,108.0,114.0,131.333,103.333,182.667,92.0,270.66700000000003,114.0,134.667,124.667
FinalStimTest/img768721.png,53.333,86.0,86.0,83.333,150.0,104.667,206.0,105.333,75.333,104.667
FinalStimTest/img770871.png,272.66700000000003,444.0,289.333,422.667,359.333,416.667,406.0,416.667,302.6670000000001,442.667
FinalStimTest/img770912.png,248.667,391.333,284.0,401.333,338.0,430.0,393.333,415.333,262.66700000000003,419.333
FinalStimTest/img772739.png,67.333,416.0,60.0,384.0,66.667,322.0,71.333,266.66700000000003,82.0,385.5
FinalStimTest/img772996.png,265.66700000000003,458.667,229.0,456.667,169.0,425.333,101.667,410.0,243.0,435.333
FinalStimTest/img773041.png,298.333,464.667,264.333,460.0,209.667,427.333,153.0,407.333,278.333,439.333
FinalStimTest/img774710.png,340.333,402.667,305.6670000000001,416.0,255.0,405.333,191.667,409.333,310.333,387.333
FinalStimTest/img774852.png,63.0,473.333,85.667,447.333,135.0,445.333,173.0,424.667,93.0,473.333
FinalStimTest/img775176.png,55.0,474.667,70.333,444.0,133.667,424.0,191.0,420.667,85.0,464.667
FinalStimTest/img776798.png,40.0,128.667,68.667,148.0,89.333,214.667,114.0,301.333,47.333,164.667
FinalStimTest/img777417.png,71.333,310.6670000000001,82.667,344.667,68.667,407.333,145.333,457.333,60.667,344.667
FinalStimTest/img778485.png,76.667,474.0,96.0,446.0,175.333,426.0,245.333,426.667,110.667,469.333
FinalStimTest/img779812.png,50.667,469.333,59.333,435.333,108.667,412.667,158.667,364.0,80.0,458.0
FinalStimTest/img781345.png,51.333,473.333,56.0,437.333,94.667,385.333,94.667,335.333,77.333,456.0
FinalStimTest/img782271.png,74.0,260.66700000000003,86.0,292.6670000000001,74.667,345.333,88.667,403.333,58.0,292.6670000000001
FinalStimTest/img783106.png,38.0,80.0,67.333,85.333,96.0,134.667,111.333,186.0,52.0,107.333
FinalStimTest/img785634.png,46.667,324.6670000000001,72.667,314.6670000000001,113.333,330.0,165.333,283.333,66.0,341.333
FinalStimTest/img787832.png,48.667,182.333,52.667,153.667,91.333,115.0,152.0,141.0,66.0,166.333
FinalStimTest/img789960.png,146.667,79.667,157.333,109.667,116.667,159.667,149.333,202.333,129.333,107.0
FinalStimTest/img790158.png,203.333,79.0,194.667,115.667,149.333,149.667,95.333,198.333,171.333,99.0
FinalStimTest/img793581.png,106.667,441.333,128.667,420.0,185.333,420.667,228.0,443.333,135.333,446.667
FinalStimTest/img794709.png,360.0,91.333,347.333,126.0,296.6670000000001,145.333,227.333,190.0,328.0,106.667
FinalStimTest/img796254.png,83.333,76.0,106.0,98.667,103.333,153.333,110.0,187.333,77.333,104.0
FinalStimTest/img796324.png,79.333,79.333,104.0,99.333,105.333,162.667,116.0,208.0,77.333,106.667
FinalStimTest/img797684.png,44.0,82.667,82.667,83.333,113.333,108.0,171.333,121.333,43.333,112.0
FinalStimTest/img798163.png,42.0,147.333,66.0,160.0,116.667,174.667,72.667,124.667,48.0,174.0
FinalStimTest/img800699.png,62.667,97.333,92.0,95.333,118.0,130.0,55.333,180.0,81.333,118.0
FinalStimTest/img800796.png,42.0,126.0,60.667,106.0,112.667,120.0,150.0,184.0,65.333,127.333
FinalStimTest/img802784.png,313.333,452.667,346.667,433.333,420.0,416.667,379.333,345.333,346.667,458.0
FinalStimTest/img805740.png,49.333,92.667,72.0,108.0,76.667,184.667,62.667,244.667,52.667,120.0
FinalStimTest/img806155.png,106.0,97.333,132.667,96.667,192.0,127.333,271.333,164.0,128.0,116.667
FinalStimTest/img806517.png,44.0,190.0,72.0,204.0,98.667,264.66700000000003,120.0,308.6670000000001,53.333,220.667
FinalStimTest/img810572.png,325.0,430.0,297.6670000000001,446.0,205.667,450.0,124.333,446.0,292.333,421.333
FinalStimTest/img812143.png,55.333,227.333,58.667,204.667,86.667,172.0,67.333,128.0,78.667,221.333
FinalStimTest/img813344.png,42.0,100.667,75.333,105.333,129.333,141.333,174.667,168.0,60.667,125.333
FinalStimTest/img814967.png,51.333,482.0,52.667,449.333,77.333,392.0,75.333,328.667,75.333,460.0
FinalStimTest/img816936.png,456.667,438.0,422.0,442.667,354.0,432.0,295.333,430.0,426.667,416.667
FinalStimTest/img817546.png,383.333,64.0,395.333,89.333,384.0,151.333,358.0,165.333,365.333,89.333
FinalStimTest/img818795.png,56.667,84.0,94.0,85.333,146.0,115.333,194.0,136.0,79.333,106.667
FinalStimTest/img818902.png,48.0,86.667,83.333,82.667,136.0,118.0,172.0,142.667,74.0,106.667
FinalStimTest/img819619.png,45.333,240.0,48.0,206.667,78.0,166.667,68.667,110.667,71.333,222.0
FinalStimTest/img819636.png,46.0,241.333,48.0,207.333,80.0,162.0,66.667,110.667,70.0,224.0
FinalStimTest/img821038.png,334.0,466.667,297.333,464.0,234.667,428.0,172.667,427.333,308.6670000000001,440.667
FinalStimTest/img823561.png,176.0,58.667,176.667,98.667,120.0,130.0,81.333,187.333,150.0,80.667
FinalStimTest/img823563.png,177.333,58.0,177.333,95.333,116.667,138.0,80.0,187.333,150.0,80.0
FinalStimTest/img823838.png,69.333,62.667,106.667,76.667,160.0,136.0,182.0,222.667,82.667,89.333
FinalStimTest/img825739.png,62.667,223.333,82.5,259.0,119.0,298.5,182.5,271.5,59.0,265.0
FinalStimTest/img825919.png,66.5,220.0,101.5,221.0,146.0,276.0,176.5,299.5,85.0,248.0
FinalStimTest/img827585.png,465.333,440.667,424.667,450.667,352.0,408.0,286.6670000000001,388.0,432.667,417.333
FinalStimTest/img828700.png,358.667,453.333,320.6670000000001,439.333,312.6670000000001,362.667,378.0,330.667,344.0,419.333
FinalStimTest/img829321.png,428.0,458.667,388.0,442.667,355.333,372.667,328.0,285.333,412.667,422.0
FinalStimTest/img830616.png,438.667,464.0,403.0,440.5,379.0,367.5,291.0,344.5,435.0,426.0
FinalStimTest/img830914.png,,,10.0,2.0,390.0,388.0,348.0,450.0,5.0,11.0
FinalStimTest/img831079.png,452.0,249.0,450.0,288.0,408.667,342.667,314.6670000000001,366.667,420.0,275.333
FinalStimTest/img832662.png,412.667,128.667,397.333,150.667,332.667,162.0,268.0,214.667,384.0,124.667
FinalStimTest/img832808.png,460.667,82.0,431.333,106.0,358.667,110.0,307.333,167.333,428.667,78.667
FinalStimTest/img833095.png,449.333,220.667,426.0,242.0,383.333,281.333,308.0,296.6670000000001,413.333,214.667
FinalStimTest/img833263.png,,,,,13.0,2.0,440.0,155.0,7.0,11.0
FinalStimTest/img833758.png,263.0,61.333,302.333,64.0,361.0,103.333,427.667,102.667,285.6670000000001,90.667
FinalStimTest/img835589.png,95.333,84.667,112.0,110.667,,,67.0,84.0,10.0,2.0
FinalStimTest/img836621.png,61.5,119.0,76.0,141.0,75.5,201.5,82.667,302.0,62.0,147.333
FinalStimTest/img837024.png,67.0,300.5,79.5,333.5,70.5,390.5,116.0,446.5,64.5,334.0
FinalStimTest/img837185.png,65.5,164.0,95.0,171.5,88.0,240.5,72.5,305.5,76.5,190.5
FinalStimTest/img838812.png,64.0,261.0,70.5,222.5,110.0,190.5,124.0,137.5,95.5,243.0
FinalStimTest/img840893.png,57.0,384.5,85.5,382.5,128.5,409.5,176.5,408.0,72.5,412.0
FinalStimTest/img841024.png,63.333,178.667,78.0,217.333,69.333,274.0,78.0,380.0,56.667,216.667
FinalStimTest/img841870.png,94.0,56.667,113.333,86.667,96.0,144.667,90.667,208.667,81.333,89.333
FinalStimTest/img841917.png,94.5,57.0,113.5,86.0,97.0,152.0,94.0,210.0,82.0,91.0
FinalStimTest/img842202.png,59.0,169.0,57.0,129.5,122.0,124.0,96.0,178.5,81.0,139.0
FinalStimTest/img842338.png,62.0,286.5,77.5,280.0,118.0,315.0,175.0,318.5,66.5,305.0
FinalStimTest/img842604.png,57.5,448.5,75.0,423.5,132.0,398.0,140.5,339.0,88.0,450.0
FinalStimTest/img843806.png,66.5,446.5,72.0,408.5,110.5,363.0,110.5,300.0,99.0,427.0
FinalStimTest/img846372.png,54.5,80.5,78.0,80.5,120.5,128.0,110.0,102.0,63.5,102.5
FinalStimTest/img847758.png,65.0,183.0,84.0,215.5,84.0,279.0,112.0,370.0,56.667,221.333
FinalStimTest/img849084.png,56.0,297.5,88.0,285.0,160.5,298.0,200.0,222.5,84.0,317.5
FinalStimTest/img850883.png,64.0,318.5,98.0,332.5,126.0,393.0,170.0,320.0,79.0,352.5
FinalStimTest/img851355.png,61.0,293.0,75.5,276.0,120.5,290.0,192.5,282.0,80.5,303.0
FinalStimTest/img851450.png,62.0,335.0,68.5,304.5,113.0,276.0,105.0,184.0,83.0,327.5
FinalStimTest/img851639.png,61.5,408.5,82.0,387.0,146.0,368.5,231.5,375.0,87.0,416.0
FinalStimTest/img852223.png,60.5,265.5,67.0,232.5,102.667,176.333,64.0,117.667,84.667,253.0
FinalStimTest/img852944.png,58.5,255.5,83.5,245.0,122.5,303.5,90.5,366.0,75.5,266.0
FinalStimTest/img852971.png,59.0,253.5,81.0,238.5,138.0,267.0,124.5,354.5,80.0,267.0
FinalStimTest/img853206.png,58.0,268.0,80.5,244.5,151.5,279.0,143.0,354.0,85.5,275.0
FinalStimTest/img853824.png,104.0,60.0,122.5,91.5,126.5,166.0,170.5,169.0,91.5,95.0
FinalStimTest/img854485.png,59.5,215.5,74.0,189.5,126.5,238.0,119.0,319.0,82.0,216.0
FinalStimTest/img855446.png,55.5,328.0,77.5,299.5,154.5,275.5,192.0,351.0,90.0,329.0
FinalStimTest/img856734.png,56.0,355.0,77.0,336.0,140.0,335.0,137.5,352.5,79.5,367.5
FinalStimTest/img856768.png,56.5,366.5,79.5,339.5,144.0,325.5,184.0,304.5,88.0,372.5
FinalStimTest/img857030.png,62.5,222.5,94.0,244.5,114.5,319.0,200.0,362.5,70.5,260.5
FinalStimTest/img857629.png,52.0,144.5,81.5,125.0,149.0,120.0,210.0,81.5,84.0,155.0
FinalStimTest/img862106.png,67.5,65.0,97.5,86.5,120.0,157.5,147.5,193.5,69.5,100.0
